,article,title,description,url
1708,1172164,Печенье Северная столица Треугольник с земляничной начинкой 550 г,"Вид продукта:
печенье
Вес (грамм):
550
Вкус:
ягодный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-severnaya-stolitsa-treugolnik-s-zemlyanichnoj-nachinkoj-550-g/p/1172164/?from=block-301-14
1709,843927,Вафельные трубочки Семейка Озби со вкусом вареной сгущенки 650 г,"Вид продукта:
вафли
Вес (грамм):
650
Вкус:
сгущенное молоко
Глазурь:
Нет
Срок годности от даты изготовления:
9 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/vafelnye-trubochki-semejka-ozbi-so-vkusom-varenoj-sgushhenki-650-g/p/843927/?from=block-301-15
1710,876141,Печенье Полет мини-кексы 500 г,"Вид продукта:
печенье
Вес (грамм):
500
Вкус:
классический
Глазурь:
Нет
Срок годности от даты изготовления:
2 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-polet-mini-keksy-500-g/p/876141/?from=block-301-16
1711,916992,Зефир Полет в шоколаде 500 г,"Вид продукта:
зефир
Вес (грамм):
500
Вкус:
классический
Глазурь:
Да
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/zefir-polet-v-shokolade-500-g/p/916992/?from=block-301-17
1712,867777,Печенье Брянконфи с вареной сгущенкой 500 г,"Вид продукта:
печенье
Вес (грамм):
500
Вкус:
сгущенное молоко
Глазурь:
Нет
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-bryankonfi-s-varenoj-sgushhenkoj-500-g/p/867777/?from=block-301-18
1713,843925,Печенье Семейка Озби с семенами подсолнечника 600 г,"Вид продукта:
печенье
Вес (грамм):
600
Вкус:
злаковый
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-semejka-ozbi-s-semenami-podsolnechnika-600-g/p/843925/?from=block-301-19
1714,867330,Печенье Брянконфи Нежные подснежники шоколадные 500 г,"Вид продукта:
печенье
Вес (грамм):
500
Вкус:
шоколадный
Глазурь:
Нет
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-bryankonfi-nezhnye-podsnezhniki-shokoladnye-500-g/p/867330/?from=block-301-20
1715,1172165,Печенье Северная столица Полоска 650 г,"Вид продукта:
печенье
Вес (грамм):
650
Вкус:
молочный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-severnaya-stolitsa-poloska-650-g/p/1172165/?from=block-301-21
1716,876098,Печенье Полет Арлетка с фруктовой начинкой в шоколадной глазури 700 г,"Вид продукта:
печенье
Вес (грамм):
700
Вкус:
фруктовый
Глазурь:
Да
Срок годности от даты изготовления:
2 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-polet-arletka-s-fruktovoj-nachinkoj-v-shokoladnoj-glazuri-700-g/p/876098/?from=block-301-22
1717,843928,Вафельные трубочки Семейка Озби со вкусом шоколада 650 г,"Вид продукта:
вафли
Вес (грамм):
650
Вкус:
шоколадный
Глазурь:
Нет
Срок годности от даты изготовления:
9 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/vafelnye-trubochki-semejka-ozbi-so-vkusom-shokolada-650-g/p/843928/?from=block-301-23
1718,819899,Печенье Хлебный спас Овсяное с шоколадом 500 г,"Вид продукта:
печенье
Вес (грамм):
500
Вкус:
овсяновый, шоколадный
Глазурь:
Нет
Срок годности от даты изготовления:
6 месяцев
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-khlebnyj-spas-ovsyanoe-s-shokoladom-500-g/p/819899/?from=block-301-24
1719,1331663,Мармелад Семейка ОЗБИ ассорти 650 г,"Вид продукта:
мармелад
Вес (грамм):
650
Вкус:
-
Глазурь:
Нет
Срок годности от даты изготовления:
90 дней
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/marmelad-semejka-ozbi-assorti-650-g/p/1331663/?from=block-301-25
1720,916993,Печенье Полет овсяное мини с темной глазурью 600 г,"Вид продукта:
печенье
Вес (грамм):
600
Вкус:
овсяновый
Глазурь:
Да
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-polet-ovsyanoe-mini-s-temnoj-glazuryu-600-g/p/916993/?from=block-301-26
1721,416117,Печенье Бискотти Ассорти 9 видов 1.9 кг,"Вид продукта:
печенье
Вес (грамм):
1900
Вкус:
ассорти
Глазурь:
Нет
Срок годности от даты изготовления:
9 месяцев
Страна происхождения:
Германия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-biskotti-assorti-9-vidov-1-9-kg/p/416117/?from=block-301-27
1722,450221,Печенье Яшкино Ванильное кольцо 3.5 кг,"Вид продукта:
печенье
Вес (грамм):
3500
Вкус:
ванильный
Глазурь:
Нет
Срок годности от даты изготовления:
4 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-yashkino-vanilnoe-koltso-3-5-kg/p/450221/?from=block-301-28
1723,849301,Печенье Северная столица Као-Као 2.1 кг,"Вид продукта:
печенье
Вес (грамм):
2100
Вкус:
шоколадный
Глазурь:
Нет
Срок годности от даты изготовления:
3 месяца
Страна происхождения:
Россия",https://www.komus.ru/katalog/produkty-pitaniya/konditerskie-izdeliya/konditerskie-izdeliya-vesovye/pechene-severnaya-stolitsa-kao-kao-2-1-kg/p/849301/?from=block-301-29
